City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,puerto deseado,-47.7503,-65.8938,1.89,51,0,4.66,AR,2023-07-17 21:51:12
286,allapalli,19.4167,80.0667,23.94,98,100,3.87,IN,2023-07-17 21:51:13
287,mili,6.0815,171.735,27.96,78,38,5.99,MH,2023-07-17 21:51:13
288,la'ie,21.6477,-157.9253,30.98,70,21,4.47,US,2023-07-17 21:51:13
289,yakeshi,49.2833,120.7333,18.73,79,26,1.89,CN,2023-07-17 21:51:13
290,rockland,41.1668,-74.0496,31.92,59,85,3.24,US,2023-07-17 21:51:14
291,petropavlovsk-kamchatsky,53.0452,158.6483,18.33,82,40,2.0,RU,2023-07-17 21:51:14
292,esperanza,19.5847,-70.9849,32.32,70,39,4.02,DO,2023-07-17 21:51:14
293,lompoc,34.6391,-120.4579,25.52,71,75,3.6,US,2023-07-17 21:51:14
294,natal,-5.795,-35.2094,25.36,83,20,4.12,BR,2023-07-17 21:47:09
295,ponta delgada,37.7333,-25.6667,20.4,73,40,3.09,PT,2023-07-17 21:47:27
296,sheridan,44.8333,-106.9173,29.21,45,0,6.69,US,2023-07-17 21:51:15
297,manikpur,25.0667,81.1167,29.88,64,99,1.54,IN,2023-07-17 21:51:15
298,el alto,-4.2714,-81.2147,25.81,72,12,8.54,PE,2023-07-17 21:51:15
299,cape coast,5.1053,-1.2466,25.01,89,86,5.44,GH,2023-07-17 21:51:16
300,birao,10.2849,22.7882,23.54,79,75,1.44,CF,2023-07-17 21:51:16
301,saudarkrokur,65.7461,-19.6394,7.04,89,20,2.14,IS,2023-07-17 21:51:16
302,bir el ater,34.7449,8.0602,30.86,20,1,3.87,DZ,2023-07-17 21:51:16
303,xiongzhou,25.1167,114.3,24.83,96,100,1.99,CN,2023-07-17 21:51:17
304,redding,40.5865,-122.3917,41.46,16,0,4.12,US,2023-07-17 21:48:58
305,mar del plata,-38.0023,-57.5575,6.01,90,75,4.12,AR,2023-07-17 21:47:47
306,palikir - national government center,6.9248,158.1611,26.41,89,100,2.57,FM,2023-07-17 21:51:17
307,vorgashor,67.5833,63.95,9.29,94,72,1.75,RU,2023-07-17 21:51:17
308,rulenge,-2.7175,30.6325,17.68,49,11,1.03,TZ,2023-07-17 21:51:18
309,chifeng,42.2683,118.9636,22.68,52,16,2.0,CN,2023-07-17 21:49:38
310,leava,-14.3,-178.1667,26.96,79,99,10.75,WF,2023-07-17 21:51:18
311,ulladulla,-35.35,150.4667,12.49,72,4,2.97,AU,2023-07-17 21:51:18
312,ballina,-28.8667,153.5667,14.32,95,97,3.04,AU,2023-07-17 21:51:19
313,zaozersk,69.4005,32.4476,14.85,84,100,3.96,RU,2023-07-17 21:51:19
314,inyati,-19.6756,28.8469,9.82,38,1,4.09,ZW,2023-07-17 21:51:19
315,pelissanne,43.6333,5.15,25.55,83,0,0.0,FR,2023-07-17 21:51:20
316,erdenet,49.0333,104.0833,13.79,93,81,2.03,MN,2023-07-17 21:51:20
317,fale old settlement,-9.3852,-171.2468,28.61,76,75,5.96,TK,2023-07-17 21:51:20
318,richards bay,-28.783,32.0377,17.93,73,0,4.39,ZA,2023-07-17 21:51:20
319,nabire,-3.3667,135.4833,24.78,88,96,1.39,ID,2023-07-17 21:51:21
320,san sebastian de la gomera,28.0916,-17.1133,24.2,68,75,1.03,ES,2023-07-17 21:51:21
321,enewetak,11.3474,162.3373,28.21,80,33,6.42,MH,2023-07-17 21:51:21
322,kralendijk,12.15,-68.2667,29.99,70,20,6.69,BQ,2023-07-17 21:51:21
323,buka,40.8108,69.1986,26.18,23,0,1.13,UZ,2023-07-17 21:51:22
324,kez,57.8979,53.7152,14.68,83,71,2.65,RU,2023-07-17 21:51:22
325,krasnyy chikoy,50.3643,108.7512,15.78,98,100,0.84,RU,2023-07-17 21:51:22
326,hell-ville,-13.4,48.2667,25.23,71,85,1.58,MG,2023-07-17 21:51:23
327,manokwari,-0.8667,134.0833,25.76,80,89,1.24,ID,2023-07-17 21:51:23
328,matoury,4.8483,-52.3317,26.98,78,30,1.03,GF,2023-07-17 21:51:23
329,lerwick,60.1545,-1.1494,11.0,81,100,7.29,GB,2023-07-17 21:51:23
330,la paz,-16.5,-68.15,16.99,48,20,5.66,BO,2023-07-17 21:51:23
331,villa tecolutilla,18.2833,-93.3167,31.03,64,58,6.56,MX,2023-07-17 21:51:24
332,tshikapa,-6.4167,20.8,24.01,31,4,1.07,CD,2023-07-17 21:51:24
333,howard springs,-12.497,131.047,20.95,61,81,3.02,AU,2023-07-17 21:51:25
334,shwebo,22.5667,95.7,28.9,71,84,2.05,MM,2023-07-17 21:51:25
335,camabatela,-8.1881,15.375,18.77,35,1,1.38,AO,2023-07-17 21:51:25
336,kupang,-10.1667,123.5833,24.41,74,38,5.72,ID,2023-07-17 21:51:25
337,el rosario,24.2556,-107.1828,33.4,56,77,4.57,MX,2023-07-17 21:51:26
338,tatishchevo,51.6703,45.5953,18.59,87,8,4.29,RU,2023-07-17 21:51:26
339,lisala,2.15,21.5167,24.27,64,19,0.34,CD,2023-07-17 21:51:26
340,nahiyat ash shinafiyah,31.5874,44.6602,37.15,10,0,3.23,IQ,2023-07-17 21:51:26
341,isla mujeres,21.2311,-86.731,29.97,75,63,3.99,MX,2023-07-17 21:51:26
342,morrope,-6.5417,-80.0111,25.06,66,15,7.1,PE,2023-07-17 21:51:27
343,oriximina,-1.7656,-55.8661,25.6,78,90,1.56,BR,2023-07-17 21:51:27
344,nouadhibou,20.931,-17.0347,22.99,73,4,7.72,MR,2023-07-17 21:51:27
345,vila franca do campo,37.7167,-25.4333,20.23,81,85,1.3,PT,2023-07-17 21:51:27
346,road town,18.4167,-64.6167,31.05,74,75,5.14,VG,2023-07-17 21:51:27
347,maridi,4.9158,29.4742,21.87,80,89,0.46,SS,2023-07-17 21:51:28
348,vostochnyy,55.8167,37.8667,22.1,62,96,1.9,RU,2023-07-17 21:51:28
349,ciudad hidalgo,19.6833,-100.5667,23.05,67,73,1.92,MX,2023-07-17 21:51:28
350,fuglafjordur,62.244,-6.814,10.26,81,84,10.71,FO,2023-07-17 21:51:28
351,kavaratti,10.5669,72.642,28.08,79,100,9.35,IN,2023-07-17 21:51:29
352,dobryanka,58.4619,56.4165,17.09,74,83,1.78,RU,2023-07-17 21:51:29
353,xilin hot,43.9667,116.0333,19.67,55,63,2.78,CN,2023-07-17 21:51:29
354,puerto aysen,-45.4,-72.7,3.02,60,0,0.0,CL,2023-07-17 21:51:29
355,yei,4.095,30.6779,20.89,71,55,0.47,SS,2023-07-17 21:51:30
356,ames,42.0347,-93.6199,26.12,53,0,4.12,US,2023-07-17 21:51:02
357,castanos,26.7833,-101.4167,36.58,19,25,5.83,MX,2023-07-17 21:51:30
358,dunda,-8.1167,34.25,14.2,63,0,1.42,TZ,2023-07-17 21:51:30
359,flying fish cove,-10.4217,105.6791,23.82,83,40,6.17,CX,2023-07-17 21:51:31
360,iskateley,67.6803,53.1512,15.08,75,72,4.27,RU,2023-07-17 21:51:31
361,tawau,4.2498,117.8871,26.07,88,100,0.31,MY,2023-07-17 21:51:31
362,nova vicosa,-17.8919,-39.3719,23.42,80,1,4.88,BR,2023-07-17 21:51:31
363,malango,-2.9627,119.9001,18.71,78,98,0.61,ID,2023-07-17 21:51:32
364,neon karlovasion,37.7903,26.7044,29.87,62,0,5.88,GR,2023-07-17 21:51:32
365,craig,40.5153,-107.5464,35.97,7,0,6.69,US,2023-07-17 21:48:45
366,cockburn town,21.4612,-71.1419,28.38,83,97,9.23,TC,2023-07-17 21:51:32
367,konarka,19.9,86.1167,27.22,83,98,3.11,IN,2023-07-17 21:51:32
368,sao joao da barra,-21.6403,-41.0511,23.05,84,8,2.85,BR,2023-07-17 21:47:03
369,trincomalee,8.5711,81.2335,27.66,78,71,10.66,LK,2023-07-17 21:51:33
370,sos'va,59.1766,61.8558,16.03,86,81,1.94,RU,2023-07-17 21:51:33
371,kuraymah,18.55,31.85,35.04,11,95,4.66,SD,2023-07-17 21:51:33
372,tralee,52.2704,-9.7026,12.12,96,100,3.06,IE,2023-07-17 21:51:33
373,quellon,-43.1167,-73.6167,6.14,70,0,1.03,CL,2023-07-17 21:51:34
374,sao gabriel da cachoeira,-0.1303,-67.0892,27.06,76,95,0.69,BR,2023-07-17 21:51:35
375,cicero dantas,-10.6,-38.3833,20.63,78,14,4.33,BR,2023-07-17 21:51:35
376,horta,38.5333,-28.6333,18.9,82,40,2.24,PT,2023-07-17 21:51:35
377,chonchi,-42.6128,-73.8092,6.56,85,27,0.5,CL,2023-07-17 21:51:35
378,sinop,41.7711,34.8709,15.57,60,0,2.43,TR,2023-07-17 21:51:36
379,ilhabela,-23.7781,-45.3581,19.52,83,15,0.63,BR,2023-07-17 21:47:19
380,tofol,5.3248,163.0078,28.6,78,71,4.79,FM,2023-07-17 21:51:36
381,orivesi,61.6777,24.3572,16.53,80,98,1.79,FI,2023-07-17 21:51:36
382,bereznik,62.8551,42.7072,16.42,63,36,1.89,RU,2023-07-17 21:51:36
383,ouarzazat,30.9189,-6.8934,33.16,19,40,4.63,MA,2023-07-17 21:51:37
384,tabou,4.423,-7.3528,24.57,82,76,3.64,CI,2023-07-17 21:51:37
385,kiunga,-6.1219,141.2906,22.91,94,100,1.2,PG,2023-07-17 21:51:37
386,mahikeng,-25.8652,25.6442,8.99,46,0,2.57,ZA,2023-07-17 21:51:37
387,villa gesell,-37.2639,-56.973,5.59,72,56,6.56,AR,2023-07-17 21:51:38
388,mugia,43.1041,-9.2179,18.84,89,36,8.56,ES,2023-07-17 21:51:38
389,petrolina,-9.3986,-40.5008,29.03,32,40,2.57,BR,2023-07-17 21:50:30
390,nuuk,64.1835,-51.7216,7.34,100,100,4.63,GL,2023-07-17 21:46:40
391,yuzhno-kurilsk,44.0306,145.8556,13.3,98,100,1.69,RU,2023-07-17 21:51:38
392,carutapera,-1.195,-46.02,24.1,93,5,2.96,BR,2023-07-17 21:51:39
393,piedras negras,28.7,-100.5167,40.15,31,0,3.09,MX,2023-07-17 21:51:14
394,prince george,53.9166,-122.753,20.69,52,0,5.66,CA,2023-07-17 21:50:11
395,urbano santos,-3.2078,-43.4036,26.39,72,23,2.79,BR,2023-07-17 21:51:39
396,markaz-e hukumat-e darweshan,31.1323,64.1934,30.24,11,0,1.18,AF,2023-07-17 21:51:40
397,hastings,50.8552,0.5729,16.4,40,92,3.94,GB,2023-07-17 21:51:40
398,hadibu,12.65,54.0333,25.46,77,38,10.4,YE,2023-07-17 21:51:40
399,nianzishan,47.5167,122.8833,20.01,81,83,1.23,CN,2023-07-17 21:51:40
400,kill devil hills,36.0307,-75.676,31.0,74,75,2.57,US,2023-07-17 21:51:41
401,luderitz,-26.6481,15.1594,18.31,49,0,2.7,NA,2023-07-17 21:51:41
402,ketchikan,55.3422,-131.6461,18.26,68,100,5.14,US,2023-07-17 21:51:41
403,lazaro cardenas,17.9583,-102.2,29.48,69,100,3.34,MX,2023-07-17 21:46:50
404,januaria,-15.4833,-44.3667,25.23,35,11,0.88,BR,2023-07-17 21:51:41
405,tanout,14.9709,8.8879,35.4,23,10,3.66,NE,2023-07-17 21:51:42
406,luorong,24.4058,109.6086,25.03,90,100,7.13,CN,2023-07-17 21:51:42
407,takedamachi,32.9667,131.4,24.79,93,100,0.65,JP,2023-07-17 21:51:42
408,kununurra,-15.7667,128.7333,14.99,77,45,0.51,AU,2023-07-17 21:51:42
409,prakhon chai,14.6059,103.1208,24.8,84,100,2.85,TH,2023-07-17 21:51:42
410,kedougou,12.5579,-12.1743,26.32,89,20,1.03,SN,2023-07-17 21:51:43
411,nacala,-14.5428,40.6728,20.98,79,0,4.06,MZ,2023-07-17 21:51:43
412,vilhena,-12.7406,-60.1458,31.12,33,20,3.09,BR,2023-07-17 21:50:19
413,kingston,17.997,-76.7936,31.53,77,40,10.29,JM,2023-07-17 21:45:29
414,saint-joseph,-21.3667,55.6167,21.21,85,23,6.04,RE,2023-07-17 21:51:43
415,kutulik,53.3508,102.7839,15.09,84,99,5.43,RU,2023-07-17 21:51:44
416,pader,3.05,33.2167,21.49,64,100,2.1,UG,2023-07-17 21:51:44
417,fort bragg,35.139,-79.006,32.75,56,0,2.57,US,2023-07-17 21:51:44
418,salekhard,66.53,66.6019,12.42,83,56,3.19,RU,2023-07-17 21:51:44
419,leeton,-34.5667,146.4,4.49,89,10,1.74,AU,2023-07-17 21:51:44
420,ciudad victoria,23.7333,-99.1333,37.96,25,9,5.68,MX,2023-07-17 21:47:50
421,luchegorsk,46.4764,134.2569,18.51,98,100,1.11,RU,2023-07-17 21:48:00
422,ceyhan,37.0247,35.8175,25.91,55,0,0.75,TR,2023-07-17 21:51:45
423,rocha,-34.4833,-54.3333,5.14,72,9,3.46,UY,2023-07-17 21:51:45
424,nueva gerona,21.8833,-82.8,32.47,54,32,3.96,CU,2023-07-17 21:51:45
425,wurtulla,-26.7568,153.1256,16.28,93,94,1.34,AU,2023-07-17 21:51:46
426,mafeteng,-29.823,27.2374,7.45,44,0,1.63,LS,2023-07-17 21:51:46
427,miracema do tocantins,-9.5618,-48.3967,28.17,28,4,1.54,BR,2023-07-17 21:51:46
428,monrovia,6.3005,-10.7969,24.87,85,100,4.42,LR,2023-07-17 21:51:47
429,santa elena de uairen,4.6167,-61.1333,21.72,80,62,1.82,VE,2023-07-17 21:51:47
430,newman,37.3138,-121.0208,41.7,8,4,6.49,US,2023-07-17 21:51:47
431,argo,37.6333,22.7333,28.21,42,0,1.95,GR,2023-07-17 21:51:47
432,weno,7.4515,151.8468,26.97,89,100,2.57,FM,2023-07-17 21:51:47
433,foligno,42.944,12.7011,27.73,65,0,2.38,IT,2023-07-17 21:51:48
434,yumbe,3.4651,31.2469,20.17,69,90,0.97,UG,2023-07-17 21:51:48
435,la gi,10.6667,107.7833,25.05,92,98,5.83,VN,2023-07-17 21:51:48
436,jingzhou,30.3503,112.1903,22.87,79,45,3.2,CN,2023-07-17 21:51:48
437,fortaleza,-3.7227,-38.5247,27.34,78,20,5.14,BR,2023-07-17 21:50:01
438,kenora,49.8167,-94.4337,19.54,63,75,4.63,CA,2023-07-17 21:51:49
439,aswan,24.0934,32.907,35.61,11,0,2.06,EG,2023-07-17 21:51:49
440,gizo,-8.103,156.8419,27.46,79,76,1.95,SB,2023-07-17 21:51:49
441,dosso,13.049,3.1937,33.2,42,67,3.7,NE,2023-07-17 21:51:49
442,ta`u,-14.2336,-169.5144,26.75,78,27,5.06,AS,2023-07-17 21:51:50
443,obock,12.25,43.0833,30.89,38,91,5.86,DJ,2023-07-17 21:51:50
444,buta,2.7858,24.73,24.11,75,83,0.67,CD,2023-07-17 21:51:50
445,banjarmasin,-3.3244,114.591,24.08,90,98,1.01,ID,2023-07-17 21:50:23
446,mount gambier,-37.8333,140.7667,10.36,84,83,6.45,AU,2023-07-17 21:51:51
447,winnemucca,40.973,-117.7357,35.31,14,98,7.81,US,2023-07-17 21:51:51
448,jose maria morelos,23.3952,-103.8984,28.44,20,10,6.76,MX,2023-07-17 21:51:51
449,chortkiv,49.0171,25.798,20.81,65,95,1.44,UA,2023-07-17 21:51:51
450,fredrikstad,59.2181,10.9298,15.27,77,40,2.57,NO,2023-07-17 21:51:52
451,paita,-5.0892,-81.1144,23.33,75,0,7.58,PE,2023-07-17 21:51:52
452,mayya,61.7333,130.2811,15.62,59,50,5.4,RU,2023-07-17 21:51:52
453,saldanha,-33.0117,17.9442,11.03,89,4,2.77,ZA,2023-07-17 21:51:52
454,gadzhiyevo,69.2551,33.3362,14.98,82,99,4.4,RU,2023-07-17 21:51:53
455,mahdia,35.5047,11.0622,27.97,57,0,2.49,TN,2023-07-17 21:51:53
456,borkum,53.5809,6.6915,16.97,76,0,7.03,DE,2023-07-17 21:51:53
457,martapura,-3.4167,114.85,24.05,100,100,1.54,ID,2023-07-17 21:51:53
458,tambopata,-12.7333,-69.1833,30.94,58,20,1.03,PE,2023-07-17 21:51:54
459,severo-yeniseyskiy,60.3725,93.0408,6.95,76,14,0.96,RU,2023-07-17 21:51:54
460,mount isa,-20.7333,139.5,15.87,51,2,3.6,AU,2023-07-17 21:51:54
461,isiro,2.7739,27.616,21.2,78,45,0.56,CD,2023-07-17 21:51:54
462,megion,61.0296,76.1136,14.01,64,39,3.16,RU,2023-07-17 21:51:55
463,bhagalpur,25.25,87.0,27.11,87,100,4.06,IN,2023-07-17 21:51:55
464,greenville,35.6127,-77.3663,33.09,51,0,1.54,US,2023-07-17 21:48:22
465,al buraymi,24.2509,55.7931,33.68,52,0,1.54,OM,2023-07-17 21:51:55
466,villa de soto,-30.8552,-64.9995,10.78,44,68,2.77,AR,2023-07-17 21:51:55
467,asenovgrad,42.0167,24.8667,26.84,53,10,4.12,BG,2023-07-17 21:51:56
468,aver-o-mar,41.4078,-8.7812,18.38,100,20,2.06,PT,2023-07-17 21:51:56
469,okhotsk,59.3833,143.3,18.64,57,29,5.83,RU,2023-07-17 21:51:56
470,muynoq,43.7683,59.0214,21.43,61,3,3.71,UZ,2023-07-17 21:51:56
471,zunyi,27.6867,106.9072,19.87,76,73,1.73,CN,2023-07-17 21:51:57
472,gonzaga,44.9498,10.8209,30.16,49,0,2.61,IT,2023-07-17 21:51:57
473,ad darb,17.7229,42.2526,32.78,37,100,2.9,SA,2023-07-17 21:51:57
474,inhambane,-23.865,35.3833,18.12,69,0,1.91,MZ,2023-07-17 21:51:58
475,rumonge,-3.9736,29.4386,22.79,49,18,1.69,BI,2023-07-17 21:51:58
476,hobyo,5.3505,48.5268,24.76,85,24,12.89,SO,2023-07-17 21:51:58
477,lospalos,-8.5186,127.0025,20.19,84,49,2.65,TL,2023-07-17 21:51:58
478,caleta de carquin,-11.0925,-77.6267,20.92,74,81,4.45,PE,2023-07-17 21:51:59
479,kyzyl-suu,42.3414,78.0056,16.39,64,0,2.22,KG,2023-07-17 21:51:59
480,champerico,14.3,-91.9167,35.3,64,71,4.16,GT,2023-07-17 21:51:59
481,pandan,14.0453,124.1694,27.14,80,100,1.43,PH,2023-07-17 21:51:59
482,malyn,50.7723,29.2383,20.32,81,100,2.31,UA,2023-07-17 21:52:00
483,dhuusamarreeb,5.535,46.3861,23.63,75,21,10.88,SO,2023-07-17 21:52:00
484,cortina d'ampezzo,46.5384,12.1377,20.76,91,7,1.67,IT,2023-07-17 21:52:00
485,mejit,10.2753,170.8646,28.11,78,27,6.23,MH,2023-07-17 21:52:00
486,miyaly,48.8844,53.7836,19.44,69,71,2.15,KZ,2023-07-17 21:52:01
487,camapua,-19.5314,-54.0439,25.27,39,51,0.81,BR,2023-07-17 21:52:01
488,francisco sa,-16.4758,-43.4883,28.08,38,21,4.62,BR,2023-07-17 21:52:01
489,verdal,63.7933,11.4817,14.02,95,95,2.43,NO,2023-07-17 21:52:02
490,progreso,21.2833,-89.6667,36.17,74,79,8.0,MX,2023-07-17 21:52:02
491,piacabucu,-10.4056,-36.4344,23.36,78,1,3.49,BR,2023-07-17 21:52:02
492,chongwe,-15.3292,28.682,11.78,56,0,1.72,ZM,2023-07-17 21:52:03
493,khanty-mansiysk,61.0042,69.0019,16.06,72,0,2.0,RU,2023-07-17 21:52:03
494,amos,48.5669,-78.1162,19.58,58,64,4.47,CA,2023-07-17 21:52:03
495,tan-tan,28.438,-11.1032,21.3,84,6,3.3,MA,2023-07-17 21:52:03
496,hinton,53.4001,-117.5857,13.62,92,80,0.7,CA,2023-07-17 21:52:03
497,tot'ma,59.9747,42.7642,16.4,77,44,1.5,RU,2023-07-17 21:52:04
498,tangalle,6.024,80.7911,26.09,86,100,6.93,LK,2023-07-17 21:52:04
499,kimbe,-5.5502,150.1429,27.29,76,26,3.54,PG,2023-07-17 21:52:04
500,aykhal,66.0,111.5,7.06,80,81,6.39,RU,2023-07-17 21:52:04
501,kikvidze,50.7416,43.0518,18.1,89,7,3.24,RU,2023-07-17 21:52:05
502,ceeldheer,3.8488,47.1806,24.47,86,18,8.76,SO,2023-07-17 21:52:05
503,ust-tsilma,65.441,52.1498,16.1,70,83,2.05,RU,2023-07-17 21:52:05
504,kittila,67.6647,24.8936,15.08,82,100,4.12,FI,2023-07-17 21:52:05
505,warmbad,-28.45,18.7333,17.58,22,18,3.33,NA,2023-07-17 21:52:06
506,constitucion,-35.3333,-72.4167,9.7,61,7,2.11,CL,2023-07-17 21:52:06
507,namdrik,5.5994,168.1028,28.22,74,61,4.69,MH,2023-07-17 21:52:06
508,pointe aux piments,-20.0628,57.5131,23.07,74,10,9.22,MU,2023-07-17 21:52:06
509,hopelchen,19.7667,-89.85,38.77,25,43,2.86,MX,2023-07-17 21:52:07
510,bhag,29.0415,67.8239,38.82,35,7,1.72,PK,2023-07-17 21:52:07
511,sonoita,31.85,-112.8333,41.55,24,28,7.15,MX,2023-07-17 21:52:07
512,cadale,2.7603,46.3222,24.91,84,42,8.73,SO,2023-07-17 21:52:07
513,manzhouli,49.6,117.4333,19.87,64,90,2.56,CN,2023-07-17 21:49:47
514,toliara,-23.35,43.6667,17.98,81,0,4.2,MG,2023-07-17 21:52:08
515,qaryat suluq,31.6682,20.2521,27.6,57,0,7.55,LY,2023-07-17 21:52:08
516,belle chasse,29.8549,-89.9906,35.56,51,40,1.34,US,2023-07-17 21:52:08
517,rio preto da eva,-2.6994,-59.6997,28.39,59,91,0.7,BR,2023-07-17 21:52:09
518,limbe,4.0242,9.2149,25.24,91,100,2.86,CM,2023-07-17 21:52:09
519,andirin,37.5776,36.3549,18.87,39,0,4.02,TR,2023-07-17 21:52:09
520,saipan,15.1355,145.701,28.69,100,75,3.6,MP,2023-07-17 21:52:09
521,san antonio de pale,-1.4014,5.6325,23.22,82,84,4.52,GQ,2023-07-17 21:52:09
522,lazarevskoye,43.9061,39.3331,20.36,64,0,3.29,RU,2023-07-17 21:52:10
523,mulanje,-16.0316,35.5,13.88,73,0,3.35,MW,2023-07-17 21:52:10
524,newnham,-41.3833,147.1333,10.18,81,75,6.69,AU,2023-07-17 21:52:10
525,luwuk,-0.9516,122.7875,24.23,90,97,3.14,ID,2023-07-17 21:52:10
526,zhumysker,49.3333,49.4,18.98,70,41,4.87,KZ,2023-07-17 21:52:11
527,verkhnevilyuysk,63.4453,120.3167,12.51,96,100,3.7,RU,2023-07-17 21:52:11
528,macapa,0.0389,-51.0664,27.99,83,40,3.09,BR,2023-07-17 21:52:01
529,shimoda,34.6667,138.95,27.86,75,11,0.98,JP,2023-07-17 21:52:11
530,kayes,14.0,-11.0,29.56,60,100,1.48,ML,2023-07-17 21:52:11
531,cieza,38.24,-1.4199,27.49,72,0,2.36,ES,2023-07-17 21:52:12
532,mokhsogollokh,61.4681,128.9203,15.11,86,29,3.52,RU,2023-07-17 21:52:12
533,kolpny,52.2282,37.0368,16.52,79,60,2.82,RU,2023-07-17 21:52:12
534,ad dabbah,18.05,30.95,34.81,12,90,3.91,SD,2023-07-17 21:52:12
535,huetamo de nunez,18.5833,-100.8833,36.62,35,97,0.99,MX,2023-07-17 21:52:13
536,perelyub,51.8667,50.3667,14.85,95,32,3.55,RU,2023-07-17 21:52:13
537,sergeyevka,53.88,67.4158,20.04,62,100,1.5,KZ,2023-07-17 21:52:13
538,imbituba,-28.24,-48.6703,13.0,86,100,4.43,BR,2023-07-17 21:52:13
539,cidreira,-30.1811,-50.2056,9.45,71,0,5.02,BR,2023-07-17 21:52:14
540,yemetsk,63.4721,41.7941,17.62,66,89,1.97,RU,2023-07-17 21:52:14
541,moab,38.5733,-109.5498,43.05,5,59,4.95,US,2023-07-17 21:52:14
542,rio grande,-32.035,-52.0986,9.06,67,4,4.74,BR,2023-07-17 21:50:34
543,viqueque,-8.8673,126.3658,22.61,84,77,1.08,TL,2023-07-17 21:52:15
544,yanbu,24.0891,38.0637,35.02,29,0,4.12,SA,2023-07-17 21:52:15
545,shahrud,36.4182,54.9763,18.64,61,32,5.6,IR,2023-07-17 21:52:15
546,xining,36.6167,101.7667,10.76,74,14,1.36,CN,2023-07-17 21:52:15
547,bubaque,11.2833,-15.8333,26.01,85,100,6.49,GW,2023-07-17 21:52:16
548,cristalina,-16.7686,-47.6136,20.56,44,22,2.1,BR,2023-07-17 21:52:16
549,ambon,-3.6954,128.1814,23.08,94,40,3.6,ID,2023-07-17 21:52:16
550,vila velha,-20.3297,-40.2925,23.97,89,0,5.14,BR,2023-07-17 21:50:26
551,tamandare,-8.7597,-35.1047,23.5,86,21,3.59,BR,2023-07-17 21:52:17
552,pudozh,61.8099,36.5345,15.77,98,88,1.93,RU,2023-07-17 21:52:17
553,hancheng,32.5186,112.3522,22.44,77,0,2.34,CN,2023-07-17 21:52:17
554,susuman,62.7833,148.1667,16.38,57,91,0.9,RU,2023-07-17 21:52:17
555,jinchang,38.4953,102.1739,23.66,25,0,2.13,CN,2023-07-17 21:52:17
556,la toma,-33.0526,-65.6238,7.52,56,95,4.37,AR,2023-07-17 21:52:18
557,dingwall,57.5953,-4.4272,12.73,88,72,1.64,GB,2023-07-17 21:52:18
558,anton lizardo,19.05,-95.9833,32.34,63,93,4.61,MX,2023-07-17 21:52:18
559,kirakira,-10.4544,161.9205,27.38,81,83,2.28,SB,2023-07-17 21:52:18
560,soure,-0.7167,-48.5233,26.24,83,34,5.11,BR,2023-07-17 21:52:19
561,idri,27.5,13.2667,30.77,12,55,5.73,LY,2023-07-17 21:52:19
562,sabha,27.0377,14.4283,30.32,13,41,5.08,LY,2023-07-17 21:52:19
563,korsakov,46.6328,142.7813,13.91,84,96,1.14,RU,2023-07-17 21:52:19
564,rotorua,-38.1387,176.2452,10.84,74,30,3.01,NZ,2023-07-17 21:52:19
565,nadi,-17.8,177.4167,24.0,73,75,4.12,FJ,2023-07-17 21:52:20
566,imperatriz,-5.5264,-47.4917,28.55,33,7,1.59,BR,2023-07-17 21:52:20
567,freetown,8.484,-13.2299,25.06,87,100,2.67,SL,2023-07-17 21:52:21
568,pokrovsk,48.282,37.1758,17.26,66,5,1.43,UA,2023-07-17 21:52:22
569,charters towers,-20.1,146.2667,17.1,77,100,5.18,AU,2023-07-17 21:52:22
570,ntungamo,-0.8833,29.65,19.24,52,12,1.53,UG,2023-07-17 21:52:22
